isinla,councildist,lat,lng,city,state,deptnum,deptname,employeecount,gross
TRUE,7,34.2596475,-118.3082747,Tujunga,CA,66,Personnel,1,110361.68
TRUE,7,34.2596475,-118.3082747,Tujunga,CA,68,City Planning,1,53063.92
TRUE,7,34.2596475,-118.3082747,Tujunga,CA,70,Police,21,1999488.89
TRUE,7,34.2596475,-118.3082747,Tujunga,CA,76,Public Works - Contract Administration,4,536341.69
TRUE,7,34.2596475,-118.3082747,Tujunga,CA,78,Public Works - Engineering,6,576584.11
TRUE,7,34.2596475,-118.3082747,Tujunga,CA,82,Public Works - Sanitation,9,862456.84
TRUE,7,34.2596475,-118.3082747,Tujunga,CA,86,Public Works - Street Services,4,386433.46
TRUE,7,34.2596475,-118.3082747,Tujunga,CA,87,Zoo,1,57637.7
TRUE,7,34.2596475,-118.3082747,Tujunga,CA,88,Recreation and Parks,23,488066.55
TRUE,7,34.2596475,-118.3082747,Tujunga,CA,94,Transportation,3,225986.93
TRUE,7,34.2596475,-118.3082747,Tujunja,CA,88,Recreation and Parks,1,20251.48
FALSE,,36.2077288,-119.3473379,Tulare,CA,38,Fire,1,184625.97
TRUE,7,34.2596475,-118.3082747,Tunjunga,CA,70,Police,1,114736.8
FALSE,,33.7420005,-117.8236391,Tustin,CA,08,Building and Safety,1,146095.79
FALSE,,33.7420005,-117.8236391,Tustin,CA,12,City Attorney,1,88878.48
FALSE,,33.7420005,-117.8236391,Tustin,CA,38,Fire,3,515579.95
FALSE,,33.7420005,-117.8236391,Tustin,CA,40,General Services,1,61870.22
FALSE,,33.7420005,-117.8236391,Tustin,CA,42,Harbor,1,164760.83
FALSE,,33.7420005,-117.8236391,Tustin,CA,44,Library,1,39733.46
FALSE,,33.7420005,-117.8236391,Tustin,CA,70,Police,13,2011024.76
FALSE,,33.7420005,-117.8236391,Tustin,CA,78,Public Works - Engineering,1,106787.05
FALSE,,33.7420005,-117.8236391,Tustin,CA,82,Public Works - Sanitation,1,112792.16
FALSE,,33.7420005,-117.8236391,Tustin,CA,94,Transportation,2,280492.75
FALSE,,33.7258424,-117.8036433,Tustin Ranch,CA,70,Police,1,168759.97
FALSE,,34.1355582,-116.0541689,Twentynine Palms,CA,70,Police,1,139138.26
FALSE,,34.1355582,-116.0541689,Twentynine Palms,CA,82,Public Works - Sanitation,1,185926.08
FALSE,,34.2384241,-117.2358006,Twin Peak,CA,38,Fire,1,176587.16
FALSE,,34.2384241,-117.2358006,Twin Peaks,CA,38,Fire,1,172825.46
FALSE,,34.09751,-117.6483876,Upland,CA,04,Airports,14,1494194.48
FALSE,,34.09751,-117.6483876,Upland,CA,08,Building and Safety,1,145660.25
FALSE,,34.09751,-117.6483876,Upland,CA,10,City Administrative Officer,2,127521.82
FALSE,,34.09751,-117.6483876,Upland,CA,12,City Attorney,2,277479.81
FALSE,,34.09751,-117.6483876,Upland,CA,15,"Civil, Human Rights and Equity Department",1,8622.21
FALSE,,34.09751,-117.6483876,Upland,CA,17,City Ethics Commission,1,84607.79
FALSE,,34.09751,-117.6483876,Upland,CA,26,Controller,1,199533.76
FALSE,,34.09751,-117.6483876,Upland,CA,32,Information Technology Agency,4,244638.85
FALSE,,34.09751,-117.6483876,Upland,CA,38,Fire,27,5321897.89
FALSE,,34.09751,-117.6483876,Upland,CA,40,General Services,6,688870.38
FALSE,,34.09751,-117.6483876,Upland,CA,42,Harbor,4,469343.94
FALSE,,34.09751,-117.6483876,Upland,CA,43,Los Angeles Housing,3,353068.96
FALSE,,34.09751,-117.6483876,Upland,CA,44,Library,1,84296
FALSE,,34.09751,-117.6483876,Upland,CA,47,Neighborhood Empowerment,1,13190
FALSE,,34.09751,-117.6483876,Upland,CA,64,Pension,2,200598.24
FALSE,,34.09751,-117.6483876,Upland,CA,66,Personnel,3,247098.2
FALSE,,34.09751,-117.6483876,Upland,CA,68,City Planning,1,83365.84
FALSE,,34.09751,-117.6483876,Upland,CA,70,Police,107,14874869.31
FALSE,,34.09751,-117.6483876,Upland,CA,76,Public Works - Contract Administration,1,134410.88
FALSE,,34.09751,-117.6483876,Upland,CA,78,Public Works - Engineering,2,180658.14
FALSE,,34.09751,-117.6483876,Upland,CA,82,Public Works - Sanitation,5,463479.9
FALSE,,34.09751,-117.6483876,Upland,CA,86,Public Works - Street Services,6,550846.95
FALSE,,34.09751,-117.6483876,Upland,CA,87,Zoo,1,70342.19
FALSE,,34.09751,-117.6483876,Upland,CA,88,Recreation and Parks,1,160183.8
FALSE,,34.09751,-117.6483876,Upland,CA,94,Transportation,6,510543.82
FALSE,,38.9983573,-104.8617533,Usaf Academy,CO,70,Police,1,121596.92
FALSE,,34.4449952,-118.657589,Val Verde,CA,87,Zoo,1,72328.34
FALSE,,34.4449952,-118.657589,Val Verde,CA,88,Recreation and Parks,1,106327.43
FALSE,,34.419837,-118.5627013,Valencia,CA,04,Airports,13,1475445.54
FALSE,,34.419837,-118.5627013,Valencia,CA,06,Animal Services,2,148022.13
FALSE,,34.419837,-118.5627013,Valencia,CA,08,Building and Safety,5,689264.88
FALSE,,34.419837,-118.5627013,Valencia,CA,12,City Attorney,6,899414.01
FALSE,,34.419837,-118.5627013,Valencia,CA,16,City Employees Retirement System,3,133311.27
FALSE,,34.419837,-118.5627013,Valencia,CA,17,City Ethics Commission,1,118369.36
FALSE,,34.419837,-118.5627013,Valencia,CA,22,Economic and Workforce Development Department,1,92727.84
FALSE,,34.419837,-118.5627013,Valencia,CA,26,Controller,1,107224.8
FALSE,,34.419837,-118.5627013,Valencia,CA,32,Information Technology Agency,2,171183.12
FALSE,,34.419837,-118.5627013,Valencia,CA,38,Fire,51,10616372.2
FALSE,,34.419837,-118.5627013,Valencia,CA,39,Office of Finance,1,140000.76
FALSE,,34.419837,-118.5627013,Valencia,CA,40,General Services,16,1589896.5
FALSE,,34.419837,-118.5627013,Valencia,CA,42,Harbor,1,184023.44
FALSE,,34.419837,-118.5627013,Valencia,CA,43,Los Angeles Housing,4,415865.21
FALSE,,34.419837,-118.5627013,Valencia,CA,44,Library,6,417011.35
FALSE,,34.419837,-118.5627013,Valencia,CA,66,Personnel,6,498693.79
FALSE,,34.419837,-118.5627013,Valencia,CA,68,City Planning,2,168092.4
FALSE,,34.419837,-118.5627013,Valencia,CA,70,Police,279,39610942.63
FALSE,,34.419837,-118.5627013,Valencia,CA,74,Public Works - Board of Public Works,1,60770.48
FALSE,,34.419837,-118.5627013,Valencia,CA,76,Public Works - Contract Administration,4,376747.12
FALSE,,34.419837,-118.5627013,Valencia,CA,78,Public Works - Engineering,4,523738.31
FALSE,,34.419837,-118.5627013,Valencia,CA,82,Public Works - Sanitation,12,1128985.91
FALSE,,34.419837,-118.5627013,Valencia,CA,84,Public Works - Street Lighting,2,177442.46
FALSE,,34.419837,-118.5627013,Valencia,CA,86,Public Works - Street Services,2,237164.75
FALSE,,34.419837,-118.5627013,Valencia,CA,87,Zoo,2,234147.68
FALSE,,34.419837,-118.5627013,Valencia,CA,88,Recreation and Parks,18,431236.77
FALSE,,34.419837,-118.5627013,Valencia,CA,94,Transportation,10,998477.04
FALSE,,34.419837,-118.5627013,Valenica,CA,70,Police,1,301824.79
FALSE,,34.0452924,-117.9430983,Valinda,CA,04,Airports,2,239571.28
FALSE,,34.0452924,-117.9430983,Valinda,CA,38,Fire,2,278256.04
FALSE,,34.0452924,-117.9430983,Valinda,CA,82,Public Works - Sanitation,2,93258.07
FALSE,,34.0452924,-117.9430983,Valinda,CA,88,Recreation and Parks,1,18653.79
FALSE,,34.0452924,-117.9430983,Valinda,CA,94,Transportation,1,58041.04
FALSE,,33.2183701,-117.0341967,Valley Center,CA,70,Police,1,164717.65
TRUE,2,34.186682,-118.4138149,Valley Glen,CA,08,Building and Safety,1,107318.02
TRUE,2,34.186682,-118.4138149,Valley Glen,CA,10,City Administrative Officer,1,71356.57
TRUE,2,34.186682,-118.4138149,Valley Glen,CA,12,City Attorney,1,89508.24
TRUE,2,34.186682,-118.4138149,Valley Glen,CA,43,Los Angeles Housing,1,61914.16
TRUE,2,34.186682,-118.4138149,Valley Glen,CA,68,City Planning,1,117721.44
TRUE,2,34.186682,-118.4138149,Valley Glen,CA,70,Police,2,349582.41
TRUE,2,34.186682,-118.4138149,Valley Glen,CA,88,Recreation and Parks,3,14514.18
TRUE,2,34.186682,-118.4138149,Valley Glen,CA,94,Transportation,1,131378.4
FALSE,,31.6593282,-97.472238,Valley Mills,TX,38,Fire,1,161918.72
TRUE,2,34.1633045,-118.3841777,Valley Village,CA,04,Airports,1,124090.48
TRUE,2,34.1633045,-118.3841777,Valley Village,CA,06,Animal Services,2,189067.61
TRUE,2,34.1633045,-118.3841777,Valley Village,CA,08,Building and Safety,2,297660.52
TRUE,2,34.1633045,-118.3841777,Valley Village,CA,12,City Attorney,1,221477.92
TRUE,2,34.1633045,-118.3841777,Valley Village,CA,13,Cannabis Regulation,2,1350
TRUE,2,34.1633045,-118.3841777,Valley Village,CA,22,Economic and Workforce Development Department,1,129845.41
TRUE,2,34.1633045,-118.3841777,Valley Village,CA,28,Council,1,53136.72
TRUE,2,34.1633045,-118.3841777,Valley Village,CA,38,Fire,4,630033.01
TRUE,2,34.1633045,-118.3841777,Valley Village,CA,39,Office of Finance,3,296590.08
TRUE,2,34.1633045,-118.3841777,Valley Village,CA,40,General Services,3,204319.34
TRUE,2,34.1633045,-118.3841777,Valley Village,CA,42,Harbor,2,62848.56
TRUE,2,34.1633045,-118.3841777,Valley Village,CA,44,Library,7,288308.39
TRUE,2,34.1633045,-118.3841777,Valley Village,CA,66,Personnel,2,81097.05
TRUE,2,34.1633045,-118.3841777,Valley Village,CA,68,City Planning,1,140260.32
TRUE,2,34.1633045,-118.3841777,Valley Village,CA,70,Police,14,1233769.21
TRUE,2,34.1633045,-118.3841777,Valley Village,CA,74,Public Works - Board of Public Works,1,184032.72
TRUE,2,34.1633045,-118.3841777,Valley Village,CA,76,Public Works - Contract Administration,1,93698.64
TRUE,2,34.1633045,-118.3841777,Valley Village,CA,78,Public Works - Engineering,2,78420
TRUE,2,34.1633045,-118.3841777,Valley Village,CA,82,Public Works - Sanitation,3,266421.34
TRUE,2,34.1633045,-118.3841777,Valley Village,CA,87,Zoo,4,230328.24
TRUE,2,34.1633045,-118.3841777,Valley Village,CA,88,Recreation and Parks,19,280436.89
TRUE,2,34.1633045,-118.3841777,Valley Village,CA,94,Transportation,2,
TRUE,2,34.1633045,-118.3841777,Valley Village,CA,08,Building and Safety,1,113107.75
FALSE,,33.4881671,-97.1650128,Valleyview,TX,38,Fire,1,279662.1
TRUE,6,34.1898566,-118.451357,Van Nuys,CA,88,Recreation and Parks,1,0
TRUE,6,34.1898566,-118.451357,Van Nuys,CA,02,Aging,2,
TRUE,6,34.1898566,-118.451357,Van Nuys,CA,04,Airports,13,1194147.05
TRUE,6,34.1898566,-118.451357,Van Nuys,CA,06,Animal Services,4,236846.64
TRUE,6,34.1898566,-118.451357,Van Nuys,CA,08,Building and Safety,14,1411589.53
TRUE,6,34.1898566,-118.451357,Van Nuys,CA,10,City Administrative Officer,2,260909.91
TRUE,6,34.1898566,-118.451357,Van Nuys,CA,12,City Attorney,5,565092.6
TRUE,6,34.1898566,-118.451357,Van Nuys,CA,13,Cannabis Regulation,1,41722.29
TRUE,6,34.1898566,-118.451357,Van Nuys,CA,22,Economic and Workforce Development Department,1,68380.22
TRUE,6,34.1898566,-118.451357,Van Nuys,CA,26,Controller,1,121633.76
TRUE,6,34.1898566,-118.451357,Van Nuys,CA,28,Council,6,454541.61
TRUE,6,34.1898566,-118.451357,Van Nuys,CA,32,Information Technology Agency,2,215283.07
TRUE,6,34.1898566,-118.451357,Van Nuys,CA,38,Fire,11,1435035.19
TRUE,6,34.1898566,-118.451357,Van Nuys,CA,39,Office of Finance,4,314267.36
TRUE,6,34.1898566,-118.451357,Van Nuys,CA,40,General Services,15,1230190.36
TRUE,6,34.1898566,-118.451357,Van Nuys,CA,42,Harbor,3,205714.68
TRUE,6,34.1898566,-118.451357,Van Nuys,CA,43,Los Angeles Housing,6,480304.08
TRUE,6,34.1898566,-118.451357,Van Nuys,CA,44,Library,33,1019498.77
TRUE,6,34.1898566,-118.451357,Van Nuys,CA,46,Mayor,1,70718.8
TRUE,6,34.1898566,-118.451357,Van Nuys,CA,64,Pension,1,44208
TRUE,6,34.1898566,-118.451357,Van Nuys,CA,66,Personnel,3,206489.04
TRUE,6,34.1898566,-118.451357,Van Nuys,CA,68,City Planning,2,161780.75
TRUE,6,34.1898566,-118.451357,Van Nuys,CA,70,Police,61,4794291.74
TRUE,6,34.1898566,-118.451357,Van Nuys,CA,74,Public Works - Board of Public Works,1,87082.78
TRUE,6,34.1898566,-118.451357,Van Nuys,CA,76,Public Works - Contract Administration,2,131090.61
TRUE,6,34.1898566,-118.451357,Van Nuys,CA,78,Public Works - Engineering,5,646637.39
TRUE,6,34.1898566,-118.451357,Van Nuys,CA,82,Public Works - Sanitation,21,1614339.6
TRUE,6,34.1898566,-118.451357,Van Nuys,CA,84,Public Works - Street Lighting,3,210529.47
TRUE,6,34.1898566,-118.451357,Van Nuys,CA,86,Public Works - Street Services,12,978401.48
TRUE,6,34.1898566,-118.451357,Van Nuys,CA,87,Zoo,3,20077.38
TRUE,6,34.1898566,-118.451357,Van Nuys,CA,88,Recreation and Parks,181,3582373.12
TRUE,6,34.1898566,-118.451357,Van Nuys,CA,94,Transportation,34,1501731.44
TRUE,6,34.1898566,-118.451357,Vannuys,CA,04,Airports,1,78770.22
TRUE,11,33.9850469,-118.4694832,Venice,CA,04,Airports,3,252713.16
TRUE,11,33.9850469,-118.4694832,Venice,CA,08,Building and Safety,1,22131.82
TRUE,11,33.9850469,-118.4694832,Venice,CA,10,City Administrative Officer,2,219319.77
TRUE,11,33.9850469,-118.4694832,Venice,CA,14,City Clerk,1,2714.4
TRUE,11,33.9850469,-118.4694832,Venice,CA,30,Cultural Affairs,1,0
TRUE,11,33.9850469,-118.4694832,Venice,CA,38,Fire,3,650127.12
TRUE,11,33.9850469,-118.4694832,Venice,CA,40,General Services,3,126784.28
TRUE,11,33.9850469,-118.4694832,Venice,CA,42,Harbor,1,474611.9
TRUE,11,33.9850469,-118.4694832,Venice,CA,44,Library,4,155500.97
TRUE,11,33.9850469,-118.4694832,Venice,CA,66,Personnel,1,26508
TRUE,11,33.9850469,-118.4694832,Venice,CA,70,Police,4,414511.39
FALSE,,27.0997775,-82.4542632,Venice,FL,70,Police,1,190155.59
TRUE,11,33.9850469,-118.4694832,Venice,CA,78,Public Works - Engineering,1,136456.72
TRUE,11,33.9850469,-118.4694832,Venice,CA,82,Public Works - Sanitation,4,417673.68
TRUE,11,33.9850469,-118.4694832,Venice,CA,88,Recreation and Parks,22,269292.59
TRUE,11,33.9850469,-118.4694832,Venice,CA,94,Transportation,1,15229.5
FALSE,,34.2804923,-119.2945199,Ventura,CA,04,Airports,4,592080
FALSE,,34.2804923,-119.2945199,Ventura,CA,38,Fire,51,9114934.21
FALSE,,34.2804923,-119.2945199,Ventura,CA,40,General Services,2,220595.66
FALSE,,34.2804923,-119.2945199,Ventura,CA,44,Library,1,0
FALSE,,34.2804923,-119.2945199,Ventura,CA,66,Personnel,2,5400
FALSE,,34.2804923,-119.2945199,Ventura,CA,70,Police,16,1941848.38
FALSE,,34.2804923,-119.2945199,Ventura,CA,78,Public Works - Engineering,1,107291.36
FALSE,,34.2804923,-119.2945199,Ventura,CA,82,Public Works - Sanitation,1,88770.74
FALSE,,34.2804923,-119.2945199,Ventura,CA,88,Recreation and Parks,1,76031.75
FALSE,,34.2804923,-119.2945199,Ventura,CA,94,Transportation,1,102474.77
FALSE,,34.2117216,-118.2406016,Verdugo City,CA,22,Economic and Workforce Development Department,1,79771.2
FALSE,,34.003903,-118.230073,Vernon,CA,82,Public Works - Sanitation,1,49830.22
FALSE,,34.003903,-118.230073,Vernon,CA,88,Recreation and Parks,1,58659.24
FALSE,,46.4165889,-114.1501005,Victor,MT,38,Fire,1,267266.15
FALSE,,34.5362184,-117.2927641,Victorville,CA,04,Airports,5,224230.15
FALSE,,34.5362184,-117.2927641,Victorville,CA,06,Animal Services,1,61066.9
FALSE,,34.5362184,-117.2927641,Victorville,CA,08,Building and Safety,1,42297.04
FALSE,,34.5362184,-117.2927641,Victorville,CA,16,City Employees Retirement System,2,210658
FALSE,,34.5362184,-117.2927641,Victorville,CA,32,Information Technology Agency,1,140055.8
FALSE,,34.5362184,-117.2927641,Victorville,CA,38,Fire,4,665258.88
FALSE,,34.5362184,-117.2927641,Victorville,CA,40,General Services,1,25563.19
FALSE,,34.5362184,-117.2927641,Victorville,CA,42,Harbor,1,87126.44
FALSE,,34.5362184,-117.2927641,Victorville,CA,66,Personnel,2,116970.11
FALSE,,34.5362184,-117.2927641,Victorville,CA,70,Police,21,2314800.82
FALSE,,34.5362184,-117.2927641,Victorville,CA,82,Public Works - Sanitation,13,1418999.55
FALSE,,34.5362184,-117.2927641,Victorville,CA,84,Public Works - Street Lighting,2,171876.84
FALSE,,34.5362184,-117.2927641,Victorville,CA,86,Public Works - Street Services,4,306159.76
FALSE,,34.5362184,-117.2927641,Victorville,CA,87,Zoo,1,40203.42
FALSE,,34.5362184,-117.2927641,Victorville,CA,88,Recreation and Parks,4,113245.85
FALSE,,34.5362184,-117.2927641,Victorville,CA,94,Transportation,2,98000.77
FALSE,,33.9942689,-118.344711,View Park,CA,12,City Attorney,2,363932.72
FALSE,,33.9942689,-118.344711,View Park,CA,14,City Clerk,1,3024
FALSE,,33.9942689,-118.344711,View Park,CA,38,Fire,1,301340.5
FALSE,,33.9942689,-118.344711,View Park,CA,44,Library,1,107209.2
FALSE,,33.9942689,-118.344711,View Park,CA,66,Personnel,2,167545.01
FALSE,,33.9942689,-118.344711,View Park,CA,70,Police,3,210506.05
FALSE,,33.9942689,-118.344711,View Park,CA,82,Public Works - Sanitation,2,361405.48
FALSE,,33.9942689,-118.344711,View Park,CA,86,Public Works - Street Services,1,180328.33
FALSE,,33.9942689,-118.344711,View Park,CA,88,Recreation and Parks,3,93095.24
FALSE,,33.8140062,-117.8220723,Villa Park,CA,38,Fire,1,244578.83
FALSE,,33.8140062,-117.8220723,Villa Park,CA,70,Police,1,127604.91
FALSE,,33.8140062,-117.8220723,Villa Park,CA,88,Recreation and Parks,1,112359.5
FALSE,,33.2000368,-117.2425355,Vista,CA,38,Fire,3,380499.54
FALSE,,33.2000368,-117.2425355,Vista,CA,42,Harbor,1,169794.52
FALSE,,33.2000368,-117.2425355,Vista,CA,70,Police,2,276549.59
FALSE,,33.2000368,-117.2425355,Vista,CA,82,Public Works - Sanitation,1,193611.24
TRUE,6,34.1898566,-118.451357,Van Nuys,CA,88,Recreation and Parks,1,71338.54
FALSE,,34.0688135,-117.9347515,W Covina,CA,32,Information Technology Agency,1,114508.2
FALSE,,34.0688135,-117.9347515,W Covina,CA,40,General Services,1,139968.44
FALSE,,34.0688135,-117.9347515,W Covina,CA,70,Police,1,117943.85
FALSE,,34.0688135,-117.9347515,W Covina,CA,86,Public Works - Street Services,1,41426.25
FALSE,,34.0688135,-117.9347515,W Covina,CA,88,Recreation and Parks,1,9938.4
TRUE,13,34.1009583,-118.3258711,W Hollywood,CA,44,Library,2,172002
TRUE,13,34.1009583,-118.3258711,W Hollywood,CA,66,Personnel,1,0
TRUE,13,34.1009583,-118.3258711,W Hollywood,CA,88,Recreation and Parks,1,4480.64
TRUE,5,34.0632746,-118.4409504,W Los Angeles,CA,82,Public Works - Sanitation,1,138832.41
FALSE,,37.7979829,-121.0813274,Wagner,CA,88,Recreation and Parks,1,16691.52
FALSE,,34.0202894,-117.8653386,Walnut,CA,04,Airports,12,1342255.52
FALSE,,34.0202894,-117.8653386,Walnut,CA,06,Animal Services,1,43036.84
FALSE,,34.0202894,-117.8653386,Walnut,CA,08,Building and Safety,3,334714.54
FALSE,,34.0202894,-117.8653386,Walnut,CA,12,City Attorney,7,861456.11
FALSE,,34.0202894,-117.8653386,Walnut,CA,14,City Clerk,2,221287.84
FALSE,,34.0202894,-117.8653386,Walnut,CA,16,City Employees Retirement System,2,201262.73
FALSE,,34.0202894,-117.8653386,Walnut,CA,17,City Ethics Commission,1,96956.56
FALSE,,34.0202894,-117.8653386,Walnut,CA,32,Information Technology Agency,8,957695.06
FALSE,,34.0202894,-117.8653386,Walnut,CA,38,Fire,6,1348795.58
FALSE,,34.0202894,-117.8653386,Walnut,CA,39,Office of Finance,1,120819.27
FALSE,,34.0202894,-117.8653386,Walnut,CA,40,General Services,5,427295.13
FALSE,,34.0202894,-117.8653386,Walnut,CA,43,Los Angeles Housing,3,227145.22
FALSE,,34.0202894,-117.8653386,Walnut,CA,46,Mayor,2,147044.64
FALSE,,34.0202894,-117.8653386,Walnut,CA,64,Pension,2,86141
FALSE,,34.0202894,-117.8653386,Walnut,CA,66,Personnel,6,383170.51
FALSE,,34.0202894,-117.8653386,Walnut,CA,68,City Planning,1,76207.12
FALSE,,34.0202894,-117.8653386,Walnut,CA,70,Police,37,5062583.58
FALSE,,34.0202894,-117.8653386,Walnut,CA,74,Public Works - Board of Public Works,1,93344.6
FALSE,,34.0202894,-117.8653386,Walnut,CA,76,Public Works - Contract Administration,2,254010.44
FALSE,,34.0202894,-117.8653386,Walnut,CA,78,Public Works - Engineering,8,980351.04
FALSE,,34.0202894,-117.8653386,Walnut,CA,82,Public Works - Sanitation,7,595680.98
FALSE,,34.0202894,-117.8653386,Walnut,CA,84,Public Works - Street Lighting,4,588960.29
FALSE,,34.0202894,-117.8653386,Walnut,CA,86,Public Works - Street Services,2,236800.9
FALSE,,34.0202894,-117.8653386,Walnut,CA,88,Recreation and Parks,8,375360.69
FALSE,,34.0202894,-117.8653386,Walnut,CA,94,Transportation,4,427622.17
FALSE,,33.9688867,-118.2224284,Walnut Park,CA,42,Harbor,1,50828.67
FALSE,,33.9688867,-118.2224284,Walnut Park,CA,70,Police,1,123554.35
FALSE,,33.9688867,-118.2224284,Walnut Park,CA,86,Public Works - Street Services,1,47553.36
FALSE,,33.9688867,-118.2224284,Walnut Park,CA,88,Recreation and Parks,2,29113.92
FALSE,,33.9688867,-118.2224284,Walnut Park,CA,94,Transportation,1,3811.6
FALSE,,38.9071923,-77.0368707,Washington,DC,28,Council,1,35385.84
FALSE,,38.9071923,-77.0368707,Washington,DC,46,Mayor,1,49592.4
TRUE,11,33.9625905,-118.3987842,Weschester,CA,88,Recreation and Parks,1,3350.6
FALSE,,34.0686208,-117.9389526,West Covina,CA,04,Airports,24,2475951.51
FALSE,,34.0686208,-117.9389526,West Covina,CA,06,Animal Services,2,169971.98
FALSE,,34.0686208,-117.9389526,West Covina,CA,08,Building and Safety,20,2137337.2
FALSE,,34.0686208,-117.9389526,West Covina,CA,10,City Administrative Officer,1,169167.68
FALSE,,34.0686208,-117.9389526,West Covina,CA,12,City Attorney,3,402658.53
FALSE,,34.0686208,-117.9389526,West Covina,CA,14,City Clerk,6,421599.86
FALSE,,34.0686208,-117.9389526,West Covina,CA,16,City Employees Retirement System,4,200804.58
FALSE,,34.0686208,-117.9389526,West Covina,CA,21,Community Investment for Families Department,2,112633.12
FALSE,,34.0686208,-117.9389526,West Covina,CA,22,Economic and Workforce Development Department,1,3968
FALSE,,34.0686208,-117.9389526,West Covina,CA,26,Controller,6,467603.86
FALSE,,34.0686208,-117.9389526,West Covina,CA,28,Council,1,53982
FALSE,,34.0686208,-117.9389526,West Covina,CA,30,Cultural Affairs,1,47876.07
FALSE,,34.0686208,-117.9389526,West Covina,CA,32,Information Technology Agency,13,1185769.12
FALSE,,34.0686208,-117.9389526,West Covina,CA,33,El Pueblo De Los Angeles Historical Monument Authority,2,57917.7
